Warning, this file was generated with a script to convert MCNP output to SCALE s
       238 number of neutron groups
        67   number of sensitivity profiles          67 are region integrated
  0.999910 +/-   0.000060  k-eff from the forward case
energy boundaries:
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -4.660753E-10
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.404297E-11
  0.000000E+00 -9.149176E-11  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  2.353645E-09  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00 -1.338164E-10  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -1.589051E-10
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
u-235        elastic-P1       10000    300
      0      0                                                  
  0.000000E+00  0.000000E+00      0      0
 -1.117304E-01  0.000000E+00  1.122466E-01  2.580868E-04  0.000000E+00
  1.211880E-05  1.144732E-05 -3.540907E-05  3.808595E-05 -1.285869E-04
  1.964348E-04 -1.052821E-03 -2.132704E-03 -6.876377E-03 -3.588266E-03
 -1.766715E-02 -9.047880E-03 -2.224229E-03 -1.030143E-02 -7.267976E-03
 -2.379839E-03 -9.400133E-04 -9.455146E-04 -1.225697E-03 -1.401258E-03
 -2.993002E-03 -2.736256E-03 -2.717578E-03 -7.637281E-04 -5.800470E-04
 -5.088594E-04 -1.514526E-03 -2.277719E-03 -3.363765E-03 -4.128628E-04
 -3.204016E-03 -1.165175E-03 -1.004308E-03 -2.408068E-03 -1.365525E-03
 -1.832631E-03 -1.234846E-03 -1.063714E-03 -3.564468E-03 -2.839142E-03
 -3.406673E-03 -2.008994E-03 -5.440000E-04 -5.748644E-04 -2.618583E-04
 -3.762016E-05 -1.149239E-04 -2.974271E-05 -1.520721E-04 -9.238084E-05
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
u-235        fission          92235     18
      0      0                                                  
  0.000000E+00  0.000000E+00      0      0
  6.544762E-01  1.323157E-05  6.545176E-01 -2.071895E-05  1.580089E-07
  1.134000E-05  3.484200E-06  3.500400E-05  3.639400E-05  8.754700E-05
  1.171800E-03  3.435200E-03  1.003300E-02  2.105200E-02  1.191600E-02
  5.540300E-02  3.796800E-02  1.085900E-02  5.304700E-02  4.699500E-02
  1.494200E-02  6.703900E-03  6.258300E-03  1.126200E-02  8.758800E-03
  1.828400E-02  1.749900E-02  1.938800E-02  4.605900E-03  5.723300E-03
  3.083100E-03  9.234500E-03  1.739700E-02  1.887500E-02  2.425200E-03
  2.000800E-02  8.080400E-03  7.171900E-03  1.645200E-02  1.031800E-02
  1.079400E-02  7.486500E-03  7.631800E-03  2.747300E-02  2.385000E-02
  3.010600E-02  2.113300E-02  8.955500E-03  1.166500E-02  5.435200E-03
  1.163200E-03  2.520700E-03  7.215400E-04  4.433600E-03  2.525400E-03
  5.573000E-04  1.628400E-03  3.666600E-03  1.044600E-03  1.442400E-03
  6.259600E-04  4.053000E-04  1.652100E-04  1.633900E-04  1.392000E-04
  1.963800E-05  6.532500E-05  3.372800E-05  2.554200E-05  1.089400E-05
  3.154400E-05 -2.412000E-07 -9.455400E-06  1.294400E-05  6.012100E-06
  1.442400E-05 -1.396700E-07  1.074400E-05  2.255000E-06 -3.408500E-08
  4.977100E-07  1.593100E-06 -2.466400E-09  6.659100E-07 -9.125000E-07
 -8.799800E-07  1.522600E-06 -2.104300E-07  7.780100E-07 -1.390700E-07
  1.139300E-07  1.220200E-07  0.000000E+00 -2.206200E-06 -4.661100E-06
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.241500E-07
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -7.312400E-07
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -1.404900E-07
  0.000000E+00 -6.006700E-08  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  1.494000E-06  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00 -3.286700E-07  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00 -5.541600E-07  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -2.222600E-08
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  5.426190E-08  4.329467E-08  1.083024E-07  1.070348E-07  2.009204E-07
  6.187104E-07  1.044301E-06  1.685544E-06  2.063096E-06  1.644408E-06
  3.490389E-06  3.189312E-06  1.509401E-06  3.925478E-06  3.148665E-06
  1.807982E-06  1.206702E-06  1.333018E-06  1.587942E-06  1.331338E-06
  2.212364E-06  2.257371E-06  2.501052E-06  1.128445E-06  1.213340E-06
  8.386032E-07  1.366706E-06  2.000655E-06  2.283875E-06  7.833396E-07
  2.060824E-06  1.276703E-06  1.298114E-06  2.040048E-06  1.733424E-06
  1.716246E-06  1.212813E-06  1.472937E-06  3.022030E-06  2.480400E-06
  2.980494E-06  2.451428E-06  1.728412E-06  2.263010E-06  1.467504E-06
  6.769824E-07  1.159522E-06  4.747733E-07  1.449787E-06  1.037939E-06
  4.865229E-07  7.392936E-07  1.341976E-06  7.197294E-07  7.788960E-07
  5.896543E-07  4.113795E-07  2.240248E-07  3.387075E-07  2.889792E-07
  9.738484E-08  1.807543E-07  1.268173E-07  1.118484E-07  4.888138E-08
  1.313177E-07 -9.470019E-08 -9.538608E-08  1.095580E-07  7.194680E-08
  6.254246E-08 -8.149325E-09  7.287655E-08  6.380748E-08 -8.023745E-09
  3.187833E-08  2.773746E-08 -2.452588E-11  8.261945E-09 -1.879203E-08
 -6.069662E-08  1.514073E-08 -2.092516E-09  6.387462E-09 -1.382912E-09
  1.360210E-09  1.248021E-09  0.000000E+00 -2.193845E-08 -4.634998E-08
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.228948E-09
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -7.271451E-09
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -1.397033E-09
  0.000000E+00 -5.973062E-10  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  1.485634E-08  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00 -3.268294E-09  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00 -5.510567E-09  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -2.210153E-10
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
u-235        inelastic        92235      4
      0      0                                                  
  0.000000E+00  0.000000E+00      0      0
  8.382861E-02  8.237291E-06  8.418072E-02 -1.760572E-04  8.862806E-07
  5.792300E-07 -4.161700E-07 -3.872300E-06  2.051400E-06  2.376400E-06
  1.310700E-05 -2.208600E-05 -1.451500E-04  2.700600E-03  1.679000E-03
  8.311600E-03  5.311600E-03  1.521200E-03  6.835400E-03  6.592500E-03
  2.228900E-03  1.211000E-03  1.245500E-03  1.838900E-03  1.412700E-03
  3.338700E-03  2.767600E-03  3.369500E-03  8.213500E-04  8.715300E-04
  5.952300E-04  1.854300E-03  3.020300E-03  3.160100E-03  4.422700E-04
  3.093800E-03  1.207000E-03  1.197600E-03  2.546600E-03  1.518100E-03
  1.264200E-03  8.984200E-04  8.796500E-04  3.041600E-03  2.664100E-03
  2.338300E-03  1.185200E-03  3.467300E-04  4.443600E-04  9.128800E-05
  1.882600E-05  3.527600E-05  8.024200E-06  4.382000E-05  2.351900E-05
  6.306100E-06  4.050900E-06 -1.289100E-06 -2.484700E-06 -6.677300E-07
 -8.848800E-08 -2.161700E-09 -2.805100E-10 -2.097700E-10 -6.525100E-11
 -1.586700E-12 -4.432600E-12 -9.845400E-13 -6.064900E-13 -3.949200E-14
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  1.134769E-08 -7.955090E-09 -9.223819E-09  2.297568E-08  3.869730E-08
  1.647288E-07 -3.522496E-07 -8.097918E-07  1.509635E-06  1.240781E-06
  2.867502E-06  2.379597E-06  1.296062E-06  2.884539E-06  2.201895E-06
  1.330653E-06  9.905980E-07  8.182935E-07  1.022428E-06  9.959535E-07
  1.365528E-06  1.350589E-06  1.472472E-06  6.529732E-07  7.512589E-07
  6.130869E-07  9.419844E-07  1.283628E-06  1.298801E-06  4.723444E-07
  1.277739E-06  8.159320E-07  7.940088E-07  1.196902E-06  9.336315E-07
  8.862042E-07  7.995938E-07  8.339082E-07  1.612048E-06  1.611780E-06
  1.706959E-06  9.280116E-07  6.435309E-07  6.123281E-07  3.265372E-07
  1.516434E-07  1.998385E-07  9.353008E-08  1.961821E-07  1.346463E-07
  7.522547E-08  6.498049E-08 -6.507635E-08 -2.935425E-08 -1.961657E-08
 -4.564742E-09 -1.173803E-12 -2.406776E-13 -1.692844E-13 -5.043902E-14
 -3.939776E-15 -7.588611E-15 -1.886379E-15 -1.896494E-15 -2.261707E-16
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
